country,industry,company_size,year,predicted_adoption_rate
United Kingdom,Healthcare,Large,2028,96.94
United Kingdom,Healthcare,Medium,2028,93.54
United Kingdom,Healthcare,Small,2028,97.39
United Kingdom,Legal,Large,2028,81.79
United Kingdom,Legal,Medium,2028,94.63
United Kingdom,Legal,Small,2028,81.64
United Kingdom,Manufacturing,Large,2028,96.95
United Kingdom,Manufacturing,Medium,2028,97.1
United Kingdom,Manufacturing,Small,2028,97.41
United Kingdom,Media & Entertainment,Large,2028,96.92
United Kingdom,Media & Entertainment,Medium,2028,93.69
United Kingdom,Media & Entertainment,Small,2028,98.01
United Kingdom,Retail,Large,2028,96.94
United Kingdom,Retail,Medium,2028,93.63
United Kingdom,Retail,Small,2028,94.82
United Kingdom,Technology,Large,2028,97.12
United Kingdom,Technology,Medium,2028,83.74
United Kingdom,Technology,Small,2028,88.27
United States,Agriculture,Large,2028,97.07
United States,Agriculture,Medium,2028,99.23
United States,Agriculture,Small,2028,71.24
United States,Automotive,Large,2028,96.98
United States,Automotive,Medium,2028,97.05
United States,Automotive,Small,2028,97.33
United States,Education,Large,2028,93.13
United States,Education,Medium,2028,86.11
United States,Education,Small,2028,97.24
United States,Financial Services,Large,2028,96.92
United States,Financial Services,Medium,2028,96.28
United States,Financial Services,Small,2028,72.68
United States,Gaming,Large,2028,96.97
United States,Gaming,Medium,2028,96.28
United States,Gaming,Small,2028,97.06
United States,Government,Large,2028,93.58
United States,Government,Medium,2028,64.18
United States,Government,Small,2028,35.59
United States,Healthcare,Large,2028,96.95
United States,Healthcare,Medium,2028,93.75
United States,Healthcare,Small,2028,93.61
United States,Legal,Large,2028,96.29
United States,Legal,Medium,2028,93.68
United States,Legal,Small,2028,41.79
United States,Manufacturing,Large,2028,96.98
United States,Manufacturing,Medium,2028,96.17
United States,Manufacturing,Small,2028,97.59
United States,Media & Entertainment,Large,2028,96.98
United States,Media & Entertainment,Medium,2028,97.1
United States,Media & Entertainment,Small,2028,97.04
United States,Retail,Large,2028,96.29
United States,Retail,Medium,2028,94.03
United States,Retail,Small,2028,97.77
United States,Technology,Large,2028,96.85
United States,Technology,Medium,2028,96.97
United States,Technology,Small,2028,88.76
Australia,Agriculture,Large,2029,37.59
Australia,Agriculture,Medium,2029,83.02
Australia,Agriculture,Small,2029,73.73
Australia,Automotive,Large,2029,97.06
Australia,Automotive,Medium,2029,93.83
Australia,Automotive,Small,2029,78.36
Australia,Education,Large,2029,93.1
Australia,Education,Medium,2029,96.57
Australia,Education,Small,2029,93.04
Australia,Financial Services,Large,2029,96.98
Australia,Financial Services,Medium,2029,96.93
Australia,Financial Services,Small,2029,93.75
Australia,Gaming,Large,2029,93.61
Australia,Gaming,Medium,2029,96.95
Australia,Gaming,Small,2029,97.01
Australia,Government,Large,2029,92.32
Australia,Government,Medium,2029,71.82
Australia,Government,Small,2029,98.49
Australia,Healthcare,Large,2029,96.26
Australia,Healthcare,Medium,2029,92.62
Australia,Healthcare,Small,2029,97.31
Australia,Legal,Large,2029,93.59
Australia,Legal,Medium,2029,97.09
Australia,Legal,Small,2029,74.1
Australia,Manufacturing,Large,2029,91.5
Australia,Manufacturing,Medium,2029,93.63
Australia,Manufacturing,Small,2029,69.72
Australia,Media & Entertainment,Large,2029,87.76
Australia,Media & Entertainment,Medium,2029,97.0
Australia,Media & Entertainment,Small,2029,97.01
Australia,Retail,Large,2029,91.62
Australia,Retail,Medium,2029,97.02
Australia,Retail,Small,2029,76.21
Australia,Technology,Large,2029,97.04
Australia,Technology,Medium,2029,93.36
Australia,Technology,Small,2029,96.97
Brazil,Agriculture,Large,2029,83.0
Brazil,Agriculture,Medium,2029,54.69
Brazil,Agriculture,Small,2029,70.45
Brazil,Automotive,Large,2029,96.26
Brazil,Automotive,Medium,2029,97.68
Brazil,Automotive,Small,2029,83.09
Brazil,Education,Large,2029,93.42
Brazil,Education,Medium,2029,38.98
Brazil,Education,Small,2029,96.64
Brazil,Financial Services,Large,2029,90.79
Brazil,Financial Services,Medium,2029,96.59
Brazil,Financial Services,Small,2029,93.39
Brazil,Gaming,Large,2029,96.37
Brazil,Gaming,Medium,2029,97.45
Brazil,Gaming,Small,2029,32.06
Brazil,Government,Large,2029,97.74
Brazil,Government,Medium,2029,97.91
Brazil,Government,Small,2029,73.35
Brazil,Healthcare,Large,2029,91.71
Brazil,Healthcare,Medium,2029,78.42
Brazil,Healthcare,Small,2029,97.0
Brazil,Legal,Large,2029,97.4
Brazil,Legal,Medium,2029,72.76
Brazil,Legal,Small,2029,36.98
Brazil,Manufacturing,Large,2029,96.92
Brazil,Manufacturing,Medium,2029,96.93
Brazil,Manufacturing,Small,2029,83.15
Brazil,Media & Entertainment,Large,2029,93.72
Brazil,Media & Entertainment,Medium,2029,93.73
Brazil,Media & Entertainment,Small,2029,97.77
Brazil,Retail,Large,2029,91.02
Brazil,Retail,Medium,2029,97.38
Brazil,Retail,Small,2029,97.79
Brazil,Technology,Large,2029,96.22
Brazil,Technology,Medium,2029,93.36
Brazil,Technology,Small,2029,94.37
Canada,Agriculture,Large,2029,94.06
Canada,Agriculture,Medium,2029,97.41
Canada,Agriculture,Small,2029,97.04
Canada,Automotive,Large,2029,96.79
Canada,Automotive,Medium,2029,96.3
Canada,Automotive,Small,2029,97.06
Canada,Education,Large,2029,89.19
Canada,Education,Medium,2029,82.97
Canada,Education,Small,2029,58.19
Canada,Financial Services,Large,2029,96.97
Canada,Financial Services,Medium,2029,97.03
Canada,Financial Services,Small,2029,97.11
Canada,Gaming,Large,2029,96.81
Canada,Gaming,Medium,2029,96.98
Canada,Gaming,Small,2029,96.98
Canada,Government,Large,2029,97.04
Canada,Government,Medium,2029,96.86
Canada,Government,Small,2029,88.19
Canada,Healthcare,Large,2029,96.98
Canada,Healthcare,Medium,2029,93.6
Canada,Healthcare,Small,2029,96.99
Canada,Legal,Large,2029,97.05
Canada,Legal,Medium,2029,81.67
Canada,Legal,Small,2029,82.16
Canada,Manufacturing,Large,2029,97.09
Canada,Manufacturing,Medium,2029,90.96
Canada,Manufacturing,Small,2029,85.17
Canada,Media & Entertainment,Large,2029,96.83
Canada,Media & Entertainment,Medium,2029,96.97
Canada,Media & Entertainment,Small,2029,93.63
Canada,Retail,Large,2029,97.34
Canada,Retail,Medium,2029,97.04
Canada,Retail,Small,2029,57.4
Canada,Technology,Large,2029,93.46
Canada,Technology,Medium,2029,93.62
Canada,Technology,Small,2029,93.51
China,Agriculture,Large,2029,97.21
China,Agriculture,Medium,2029,52.7
China,Agriculture,Small,2029,97.3
China,Automotive,Large,2029,96.98
China,Automotive,Medium,2029,96.87
China,Automotive,Small,2029,97.07
China,Education,Large,2029,90.91
China,Education,Medium,2029,63.46
China,Education,Small,2029,83.7
China,Financial Services,Large,2029,96.86
China,Financial Services,Medium,2029,97.04
China,Financial Services,Small,2029,96.85
China,Gaming,Large,2029,96.91
China,Gaming,Medium,2029,96.09
China,Gaming,Small,2029,71.07
China,Government,Large,2029,72.79
China,Government,Medium,2029,84.79
China,Government,Small,2029,97.5
China,Healthcare,Large,2029,96.97
China,Healthcare,Medium,2029,93.43
China,Healthcare,Small,2029,96.92
China,Legal,Large,2029,93.55
China,Legal,Medium,2029,97.05
China,Legal,Small,2029,73.14
China,Manufacturing,Large,2029,96.98
China,Manufacturing,Medium,2029,97.03
China,Manufacturing,Small,2029,96.79
China,Media & Entertainment,Large,2029,96.38
China,Media & Entertainment,Medium,2029,90.91
China,Media & Entertainment,Small,2029,62.68
China,Retail,Large,2029,93.4
China,Retail,Medium,2029,96.25
China,Retail,Small,2029,97.01
China,Technology,Large,2029,96.97
China,Technology,Medium,2029,97.02
China,Technology,Small,2029,97.17
Egypt,Agriculture,Large,2029,98.5
Egypt,Agriculture,Medium,2029,98.01
Egypt,Agriculture,Small,2029,97.61
Egypt,Automotive,Large,2029,97.01
Egypt,Automotive,Medium,2029,66.81
Egypt,Automotive,Small,2029,97.65
Egypt,Education,Large,2029,93.13
Egypt,Education,Medium,2029,96.43
Egypt,Education,Small,2029,36.21
Egypt,Financial Services,Large,2029,84.4
Egypt,Financial Services,Medium,2029,71.85
Egypt,Financial Services,Small,2029,32.39
Egypt,Gaming,Large,2029,91.3
Egypt,Gaming,Medium,2029,93.63
Egypt,Gaming,Small,2029,79.74
Egypt,Government,Large,2029,43.95
Egypt,Government,Medium,2029,45.1
Egypt,Government,Small,2029,97.63
Egypt,Healthcare,Large,2029,78.07
Egypt,Healthcare,Medium,2029,96.29
Egypt,Healthcare,Small,2029,71.73
Egypt,Legal,Large,2029,93.46
Egypt,Legal,Medium,2029,98.18
Egypt,Legal,Small,2029,91.32
Egypt,Manufacturing,Large,2029,96.81
Egypt,Manufacturing,Medium,2029,82.13
Egypt,Manufacturing,Small,2029,90.12
Egypt,Media & Entertainment,Large,2029,96.93
Egypt,Media & Entertainment,Medium,2029,89.58
Egypt,Media & Entertainment,Small,2029,72.79
Egypt,Retail,Large,2029,96.81
Egypt,Retail,Medium,2029,71.78
Egypt,Retail,Small,2029,38.92
Egypt,Technology,Large,2029,96.37
Egypt,Technology,Medium,2029,93.72
Egypt,Technology,Small,2029,81.19
France,Agriculture,Large,2029,88.59
France,Agriculture,Medium,2029,97.04
France,Agriculture,Small,2029,76.4
France,Automotive,Large,2029,96.97
France,Automotive,Medium,2029,90.98
France,Automotive,Small,2029,97.47
France,Education,Large,2029,95.73
France,Education,Medium,2029,97.23
France,Education,Small,2029,66.91
France,Financial Services,Large,2029,96.96
France,Financial Services,Medium,2029,88.18
France,Financial Services,Small,2029,97.08
France,Gaming,Large,2029,96.95
France,Gaming,Medium,2029,96.87
France,Gaming,Small,2029,76.4
France,Government,Large,2029,90.91
France,Government,Medium,2029,93.73
France,Government,Small,2029,91.03
France,Healthcare,Large,2029,97.02
France,Healthcare,Medium,2029,93.6
France,Healthcare,Small,2029,88.01
France,Legal,Large,2029,93.63
France,Legal,Medium,2029,56.64
France,Legal,Small,2029,50.58
France,Manufacturing,Large,2029,96.96
France,Manufacturing,Medium,2029,96.93
France,Manufacturing,Small,2029,93.83
France,Media & Entertainment,Large,2029,96.86
France,Media & Entertainment,Medium,2029,85.52
France,Media & Entertainment,Small,2029,57.14
France,Retail,Large,2029,91.59
France,Retail,Medium,2029,88.26
France,Retail,Small,2029,65.86
France,Technology,Large,2029,96.95
France,Technology,Medium,2029,96.33
France,Technology,Small,2029,93.6
Germany,Agriculture,Large,2029,93.66
Germany,Agriculture,Medium,2029,97.11
Germany,Agriculture,Small,2029,97.51
Germany,Automotive,Large,2029,96.95
Germany,Automotive,Medium,2029,96.27
Germany,Automotive,Small,2029,77.75
Germany,Education,Large,2029,89.73
Germany,Education,Medium,2029,82.04
Germany,Education,Small,2029,96.67
Germany,Financial Services,Large,2029,97.04
Germany,Financial Services,Medium,2029,91.68
Germany,Financial Services,Small,2029,73.84
Germany,Gaming,Large,2029,97.08
Germany,Gaming,Medium,2029,96.02
Germany,Gaming,Small,2029,93.59
Germany,Government,Large,2029,93.73
Germany,Government,Medium,2029,76.99
Germany,Government,Small,2029,61.3
Germany,Healthcare,Large,2029,97.05
Germany,Healthcare,Medium,2029,93.6
Germany,Healthcare,Small,2029,91.36
Germany,Legal,Large,2029,91.69
Germany,Legal,Medium,2029,87.66
Germany,Legal,Small,2029,70.91
Germany,Manufacturing,Large,2029,97.11
Germany,Manufacturing,Medium,2029,93.69
Germany,Manufacturing,Small,2029,97.08
Germany,Media & Entertainment,Large,2029,96.98
Germany,Media & Entertainment,Medium,2029,96.22
Germany,Media & Entertainment,Small,2029,68.87
Germany,Retail,Large,2029,93.66
Germany,Retail,Medium,2029,93.43
Germany,Retail,Small,2029,96.33
Germany,Technology,Large,2029,97.09
Germany,Technology,Medium,2029,96.91
Germany,Technology,Small,2029,97.47
India,Agriculture,Large,2029,85.62
India,Agriculture,Medium,2029,51.43
India,Agriculture,Small,2029,74.0
India,Automotive,Large,2029,96.27
India,Automotive,Medium,2029,93.4
India,Automotive,Small,2029,78.24
India,Education,Large,2029,88.77
India,Education,Medium,2029,58.52
India,Education,Small,2029,97.91
India,Financial Services,Large,2029,96.95
India,Financial Services,Medium,2029,93.45
India,Financial Services,Small,2029,83.6
India,Gaming,Large,2029,91.36
India,Gaming,Medium,2029,96.93
India,Gaming,Small,2029,97.33
India,Government,Large,2029,93.53
India,Government,Medium,2029,31.37
India,Government,Small,2029,41.5
India,Healthcare,Large,2029,96.35
India,Healthcare,Medium,2029,97.25
India,Healthcare,Small,2029,97.26
India,Legal,Large,2029,97.08
India,Legal,Medium,2029,90.36
India,Legal,Small,2029,93.17
India,Manufacturing,Large,2029,96.92
India,Manufacturing,Medium,2029,97.06
India,Manufacturing,Small,2029,51.25
India,Media & Entertainment,Large,2029,91.33
India,Media & Entertainment,Medium,2029,71.7
India,Media & Entertainment,Small,2029,49.5
India,Retail,Large,2029,96.86
India,Retail,Medium,2029,96.11
India,Retail,Small,2029,93.17
India,Technology,Large,2029,96.99
India,Technology,Medium,2029,97.04
India,Technology,Small,2029,94.1
Israel,Agriculture,Large,2029,97.0
Israel,Agriculture,Medium,2029,83.81
Israel,Agriculture,Small,2029,97.68
Israel,Automotive,Large,2029,96.77
Israel,Automotive,Medium,2029,97.0
Israel,Automotive,Small,2029,90.86
Israel,Education,Large,2029,91.62
Israel,Education,Medium,2029,93.2
Israel,Education,Small,2029,96.64
Israel,Financial Services,Large,2029,96.96
Israel,Financial Services,Medium,2029,97.02
Israel,Financial Services,Small,2029,93.56
Israel,Gaming,Large,2029,97.02
Israel,Gaming,Medium,2029,96.8
Israel,Gaming,Small,2029,91.54
Israel,Government,Large,2029,91.81
Israel,Government,Medium,2029,93.89
Israel,Government,Small,2029,97.05
Israel,Healthcare,Large,2029,96.16
Israel,Healthcare,Medium,2029,97.01
Israel,Healthcare,Small,2029,96.98
Israel,Legal,Large,2029,91.73
Israel,Legal,Medium,2029,96.99
Israel,Legal,Small,2029,93.62
Israel,Manufacturing,Large,2029,97.06
Israel,Manufacturing,Medium,2029,96.97
Israel,Manufacturing,Small,2029,94.23
Israel,Media & Entertainment,Large,2029,97.01
Israel,Media & Entertainment,Medium,2029,93.5
Israel,Media & Entertainment,Small,2029,96.31
Israel,Retail,Large,2029,97.01
Israel,Retail,Medium,2029,90.89
Israel,Retail,Small,2029,71.14
Israel,Technology,Large,2029,96.96
Israel,Technology,Medium,2029,97.0
Israel,Technology,Small,2029,96.29
Japan,Agriculture,Large,2029,93.47
Japan,Agriculture,Medium,2029,97.63
Japan,Agriculture,Small,2029,93.65
Japan,Automotive,Large,2029,93.66
Japan,Automotive,Medium,2029,90.99
Japan,Automotive,Small,2029,70.41
Japan,Education,Large,2029,96.85
Japan,Education,Medium,2029,93.02
Japan,Education,Small,2029,97.5
Japan,Financial Services,Large,2029,96.77
Japan,Financial Services,Medium,2029,96.06
Japan,Financial Services,Small,2029,81.45
Japan,Gaming,Large,2029,97.01
Japan,Gaming,Medium,2029,90.9
Japan,Gaming,Small,2029,89.9
Japan,Government,Large,2029,93.65
Japan,Government,Medium,2029,79.75
Japan,Government,Small,2029,98.03
Japan,Healthcare,Large,2029,97.0
Japan,Healthcare,Medium,2029,97.09
Japan,Healthcare,Small,2029,97.81
Japan,Legal,Large,2029,78.03
Japan,Legal,Medium,2029,97.68
Japan,Legal,Small,2029,43.77
Japan,Manufacturing,Large,2029,97.04
Japan,Manufacturing,Medium,2029,85.41
Japan,Manufacturing,Small,2029,97.31
Japan,Media & Entertainment,Large,2029,97.03
Japan,Media & Entertainment,Medium,2029,88.83
Japan,Media & Entertainment,Small,2029,83.9
Japan,Retail,Large,2029,96.26
Japan,Retail,Medium,2029,93.02
Japan,Retail,Small,2029,97.77
Japan,Technology,Large,2029,97.05
Japan,Technology,Medium,2029,93.53
Japan,Technology,Small,2029,93.59
Mexico,Agriculture,Large,2029,53.59
Mexico,Agriculture,Medium,2029,15.94
Mexico,Agriculture,Small,2029,98.65
Mexico,Automotive,Large,2029,93.86
Mexico,Automotive,Medium,2029,97.27
Mexico,Automotive,Small,2029,71.29
Mexico,Education,Large,2029,96.53
Mexico,Education,Medium,2029,95.74
Mexico,Education,Small,2029,53.89
Mexico,Financial Services,Large,2029,96.15
Mexico,Financial Services,Medium,2029,93.38
Mexico,Financial Services,Small,2029,97.45
Mexico,Gaming,Large,2029,96.2
Mexico,Gaming,Medium,2029,97.26
Mexico,Gaming,Small,2029,78.2
Mexico,Government,Large,2029,98.03
Mexico,Government,Medium,2029,93.72
Mexico,Government,Small,2029,98.33
Mexico,Healthcare,Large,2029,92.24
Mexico,Healthcare,Medium,2029,49.81
Mexico,Healthcare,Small,2029,61.21
Mexico,Legal,Large,2029,93.76
Mexico,Legal,Medium,2029,62.54
Mexico,Legal,Small,2029,67.55
Mexico,Manufacturing,Large,2029,97.43
Mexico,Manufacturing,Medium,2029,85.39
Mexico,Manufacturing,Small,2029,97.31
Mexico,Media & Entertainment,Large,2029,97.01
Mexico,Media & Entertainment,Medium,2029,97.63
Mexico,Media & Entertainment,Small,2029,96.32
Mexico,Retail,Large,2029,56.71
Mexico,Retail,Medium,2029,97.67
Mexico,Retail,Small,2029,35.75
Mexico,Technology,Large,2029,91.82
Mexico,Technology,Medium,2029,97.08
Mexico,Technology,Small,2029,46.76
Morocco,Agriculture,Large,2029,36.95
Morocco,Agriculture,Medium,2029,30.01
Morocco,Agriculture,Small,2029,49.35
Morocco,Automotive,Large,2029,93.86
Morocco,Automotive,Medium,2029,93.95
Morocco,Automotive,Small,2029,40.41
Morocco,Education,Large,2029,61.57
Morocco,Education,Medium,2029,88.65
Morocco,Education,Small,2029,63.1
Morocco,Financial Services,Large,2029,83.14
Morocco,Financial Services,Medium,2029,74.02
Morocco,Financial Services,Small,2029,98.44
Morocco,Gaming,Large,2029,93.43
Morocco,Gaming,Medium,2029,97.12
Morocco,Gaming,Small,2029,96.86
Morocco,Government,Large,2029,88.7
Morocco,Government,Medium,2029,74.12
Morocco,Government,Small,2029,88.93
Morocco,Healthcare,Large,2029,97.54
Morocco,Healthcare,Medium,2029,98.64
Morocco,Healthcare,Small,2029,75.81
Morocco,Legal,Large,2029,88.6
Morocco,Legal,Medium,2029,95.18
Morocco,Legal,Small,2029,64.89
Morocco,Manufacturing,Large,2029,88.11
Morocco,Manufacturing,Medium,2029,76.31
Morocco,Manufacturing,Small,2029,96.28
Morocco,Media & Entertainment,Large,2029,94.27
Morocco,Media & Entertainment,Medium,2029,94.51
Morocco,Media & Entertainment,Small,2029,64.09
Morocco,Retail,Large,2029,52.99
Morocco,Retail,Medium,2029,55.89
Morocco,Retail,Small,2029,98.83
Morocco,Technology,Large,2029,97.07
Morocco,Technology,Medium,2029,69.91
Morocco,Technology,Small,2029,40.02
Netherlands,Agriculture,Large,2029,61.54
Netherlands,Agriculture,Medium,2029,49.19
Netherlands,Agriculture,Small,2029,96.78
Netherlands,Automotive,Large,2029,96.84
Netherlands,Automotive,Medium,2029,91.73
Netherlands,Automotive,Small,2029,96.13
Netherlands,Education,Large,2029,96.37
Netherlands,Education,Medium,2029,92.98
Netherlands,Education,Small,2029,93.0
Netherlands,Financial Services,Large,2029,96.98
Netherlands,Financial Services,Medium,2029,96.86
Netherlands,Financial Services,Small,2029,93.47
Netherlands,Gaming,Large,2029,96.99
Netherlands,Gaming,Medium,2029,91.74
Netherlands,Gaming,Small,2029,97.02
Netherlands,Government,Large,2029,93.62
Netherlands,Government,Medium,2029,70.28
Netherlands,Government,Small,2029,93.26
Netherlands,Healthcare,Large,2029,96.93
Netherlands,Healthcare,Medium,2029,91.46
Netherlands,Healthcare,Small,2029,84.75
Netherlands,Legal,Large,2029,90.86
Netherlands,Legal,Medium,2029,96.97
Netherlands,Legal,Small,2029,83.73
Netherlands,Manufacturing,Large,2029,97.05
Netherlands,Manufacturing,Medium,2029,91.61
Netherlands,Manufacturing,Small,2029,93.79
Netherlands,Media & Entertainment,Large,2029,96.95
Netherlands,Media & Entertainment,Medium,2029,96.97
Netherlands,Media & Entertainment,Small,2029,70.67
Netherlands,Retail,Large,2029,96.95
Netherlands,Retail,Medium,2029,93.47
Netherlands,Retail,Small,2029,93.77
Netherlands,Technology,Large,2029,96.79
Netherlands,Technology,Medium,2029,97.03
Netherlands,Technology,Small,2029,96.24
Nigeria,Agriculture,Large,2029,89.66
Nigeria,Agriculture,Medium,2029,93.75
Nigeria,Agriculture,Small,2029,74.2
Nigeria,Automotive,Large,2029,97.12
Nigeria,Automotive,Medium,2029,96.34
Nigeria,Automotive,Small,2029,97.1
Nigeria,Education,Large,2029,98.27
Nigeria,Education,Medium,2029,96.32
Nigeria,Education,Small,2029,66.96
Nigeria,Financial Services,Large,2029,96.95
Nigeria,Financial Services,Medium,2029,21.83
Nigeria,Financial Services,Small,2029,65.1
Nigeria,Gaming,Large,2029,96.11
Nigeria,Gaming,Medium,2029,96.27
Nigeria,Gaming,Small,2029,48.7
Nigeria,Government,Large,2029,98.9
Nigeria,Government,Medium,2029,99.04
Nigeria,Government,Small,2029,76.01
Nigeria,Healthcare,Large,2029,97.94
Nigeria,Healthcare,Medium,2029,93.18
Nigeria,Healthcare,Small,2029,97.58
Nigeria,Legal,Large,2029,97.76
Nigeria,Legal,Medium,2029,85.72
Nigeria,Legal,Small,2029,59.46
Nigeria,Manufacturing,Large,2029,97.79
Nigeria,Manufacturing,Medium,2029,93.23
Nigeria,Manufacturing,Small,2029,97.82
Nigeria,Media & Entertainment,Large,2029,93.45
Nigeria,Media & Entertainment,Medium,2029,80.42
Nigeria,Media & Entertainment,Small,2029,97.82
Nigeria,Retail,Large,2029,69.76
Nigeria,Retail,Medium,2029,33.39
Nigeria,Retail,Small,2029,72.86
Nigeria,Technology,Large,2029,96.93
Nigeria,Technology,Medium,2029,97.09
Nigeria,Technology,Small,2029,71.88
Singapore,Agriculture,Large,2029,89.92
Singapore,Agriculture,Medium,2029,73.13
Singapore,Agriculture,Small,2029,94.96
Singapore,Automotive,Large,2029,96.98
Singapore,Automotive,Medium,2029,93.54
Singapore,Automotive,Small,2029,73.6
Singapore,Education,Large,2029,91.01
Singapore,Education,Medium,2029,92.93
Singapore,Education,Small,2029,97.23
Singapore,Financial Services,Large,2029,96.98
Singapore,Financial Services,Medium,2029,96.94
Singapore,Financial Services,Small,2029,96.97
Singapore,Gaming,Large,2029,96.81
Singapore,Gaming,Medium,2029,94.87
Singapore,Gaming,Small,2029,97.34
Singapore,Government,Large,2029,90.95
Singapore,Government,Medium,2029,93.48
Singapore,Government,Small,2029,97.25
Singapore,Healthcare,Large,2029,96.96
Singapore,Healthcare,Medium,2029,91.52
Singapore,Healthcare,Small,2029,97.42
Singapore,Legal,Large,2029,90.95
Singapore,Legal,Medium,2029,96.31
Singapore,Legal,Small,2029,97.05
Singapore,Manufacturing,Large,2029,96.79
Singapore,Manufacturing,Medium,2029,91.77
Singapore,Manufacturing,Small,2029,96.95
Singapore,Media & Entertainment,Large,2029,96.91
Singapore,Media & Entertainment,Medium,2029,91.66
Singapore,Media & Entertainment,Small,2029,93.62
Singapore,Retail,Large,2029,96.34
Singapore,Retail,Medium,2029,91.75
Singapore,Retail,Small,2029,83.3
Singapore,Technology,Large,2029,97.02
Singapore,Technology,Medium,2029,96.98
Singapore,Technology,Small,2029,92.84
South Africa,Agriculture,Large,2029,98.72
South Africa,Agriculture,Medium,2029,77.41
South Africa,Agriculture,Small,2029,73.01
South Africa,Automotive,Large,2029,61.63
South Africa,Automotive,Medium,2029,93.89
South Africa,Automotive,Small,2029,96.79
South Africa,Education,Large,2029,84.62
South Africa,Education,Medium,2029,4.85
South Africa,Education,Small,2029,83.41
South Africa,Financial Services,Large,2029,93.25
South Africa,Financial Services,Medium,2029,93.23
South Africa,Financial Services,Small,2029,28.75
South Africa,Gaming,Large,2029,96.52
South Africa,Gaming,Medium,2029,93.46
South Africa,Gaming,Small,2029,93.75
South Africa,Government,Large,2029,62.95
South Africa,Government,Medium,2029,78.94
South Africa,Government,Small,2029,80.84
South Africa,Healthcare,Large,2029,61.23
South Africa,Healthcare,Medium,2029,92.86
South Africa,Healthcare,Small,2029,92.11
South Africa,Legal,Large,2029,97.64
South Africa,Legal,Medium,2029,40.21
South Africa,Legal,Small,2029,20.66
South Africa,Manufacturing,Large,2029,93.72
South Africa,Manufacturing,Medium,2029,97.5
South Africa,Manufacturing,Small,2029,96.66
South Africa,Media & Entertainment,Large,2029,93.23
South Africa,Media & Entertainment,Medium,2029,97.19
South Africa,Media & Entertainment,Small,2029,86.73
South Africa,Retail,Large,2029,93.5
South Africa,Retail,Medium,2029,97.92
South Africa,Retail,Small,2029,96.84
South Africa,Technology,Large,2029,91.48
South Africa,Technology,Medium,2029,93.63
South Africa,Technology,Small,2029,69.1
South Korea,Agriculture,Large,2029,72.76
South Korea,Agriculture,Medium,2029,82.23
South Korea,Agriculture,Small,2029,87.71
South Korea,Automotive,Large,2029,96.98
South Korea,Automotive,Medium,2029,96.28
South Korea,Automotive,Small,2029,72.31
South Korea,Education,Large,2029,89.72
South Korea,Education,Medium,2029,93.34
South Korea,Education,Small,2029,63.72
South Korea,Financial Services,Large,2029,97.06
South Korea,Financial Services,Medium,2029,90.91
South Korea,Financial Services,Small,2029,71.31
South Korea,Gaming,Large,2029,97.01
South Korea,Gaming,Medium,2029,96.97
South Korea,Gaming,Small,2029,97.21
South Korea,Government,Large,2029,85.45
South Korea,Government,Medium,2029,97.04
South Korea,Government,Small,2029,90.16
South Korea,Healthcare,Large,2029,96.97
South Korea,Healthcare,Medium,2029,96.98
South Korea,Healthcare,Small,2029,97.42
South Korea,Legal,Large,2029,91.73
South Korea,Legal,Medium,2029,55.18
South Korea,Legal,Small,2029,87.74
South Korea,Manufacturing,Large,2029,96.99
South Korea,Manufacturing,Medium,2029,93.59
South Korea,Manufacturing,Small,2029,64.05
South Korea,Media & Entertainment,Large,2029,97.02
South Korea,Media & Entertainment,Medium,2029,96.29
South Korea,Media & Entertainment,Small,2029,93.59
South Korea,Retail,Large,2029,96.32
South Korea,Retail,Medium,2029,96.29
South Korea,Retail,Small,2029,72.49
South Korea,Technology,Large,2029,97.03
South Korea,Technology,Medium,2029,91.68
South Korea,Technology,Small,2029,93.82
Sweden,Agriculture,Large,2029,97.0
Sweden,Agriculture,Medium,2029,67.62
Sweden,Agriculture,Small,2029,33.84
Sweden,Automotive,Large,2029,96.93
Sweden,Automotive,Medium,2029,93.42
Sweden,Automotive,Small,2029,93.69
Sweden,Education,Large,2029,96.48
Sweden,Education,Medium,2029,96.48
Sweden,Education,Small,2029,67.01
Sweden,Financial Services,Large,2029,97.01
Sweden,Financial Services,Medium,2029,96.99
Sweden,Financial Services,Small,2029,93.55
Sweden,Gaming,Large,2029,96.81
Sweden,Gaming,Medium,2029,96.76
Sweden,Gaming,Small,2029,96.22
Sweden,Government,Large,2029,93.62
Sweden,Government,Medium,2029,93.3
Sweden,Government,Small,2029,97.51
Sweden,Healthcare,Large,2029,97.04
Sweden,Healthcare,Medium,2029,96.28
Sweden,Healthcare,Small,2029,93.48
Sweden,Legal,Large,2029,93.35
Sweden,Legal,Medium,2029,93.93
Sweden,Legal,Small,2029,60.53
Sweden,Manufacturing,Large,2029,96.99
Sweden,Manufacturing,Medium,2029,91.59
Sweden,Manufacturing,Small,2029,93.23
Sweden,Media & Entertainment,Large,2029,96.96
Sweden,Media & Entertainment,Medium,2029,97.12
Sweden,Media & Entertainment,Small,2029,81.4
Sweden,Retail,Large,2029,96.99
Sweden,Retail,Medium,2029,93.52
Sweden,Retail,Small,2029,93.88
Sweden,Technology,Large,2029,96.97
Sweden,Technology,Medium,2029,97.03
Sweden,Technology,Small,2029,97.01
United Kingdom,Agriculture,Large,2029,97.81
